store_ratio,basket_ratio,category_1,store_score,category_2,store_presence,score_1,score_2,score_3,score_4,time,popularity
0.573,0.639,10,-4.066,0,0.4379999999999999,0.0,0.103,0.385,95.644,253139,4
0.76,0.964,2,-5.843999999999999,1,0.00181,0.703,0.0975,0.643,125.003,248036,4
0.738,0.466,10,-7.096,0,0.0824,0.0,0.071,0.792,92.6,164533,4
0.6709999999999999,0.1009999999999999,7,-22.907,1,0.945,0.89,0.0776,0.313,117.493,138427,3
0.642,0.45,2,-10.638,1,0.477,0.768,0.0551,0.483,104.038,268434,4
0.204,0.0829,5,-25.513,1,0.992,0.899,0.104,0.0469,86.135,115494,4
0.711,0.411,9,-6.657,1,0.594,0.0,0.0903,0.7909999999999999,73.997,160612,4
0.7040000000000001,0.429,6,-9.865,0,0.0511,0.000153,0.0746,0.285,119.688,184000,5
0.456,0.317,2,-12.443,1,0.111,0.0,0.0977,0.318,142.33700000000002,307080,3
0.52,0.7490000000000001,2,-9.937,1,0.13,0.0,0.0881,0.743,135.26,277267,4
0.395,0.0563,5,-26.951,1,0.996,0.954,0.0974,0.278,173.52900000000002,145250,4
0.679,0.373,0,-16.642,1,0.66,0.915,0.0767,0.585,124.474,293200,4
0.8859999999999999,0.598,9,-6.308,1,0.0010199999999999,0.0156,0.104,0.539,124.003,198838,4
0.644,0.131,0,-16.801,0,0.955,0.929,0.0808,0.247,81.96799999999999,152533,3
0.5539999999999999,0.752,0,-8.086,1,5.3e-05,0.237,0.104,0.385,118.95,253602,4
0.421,0.102,7,-25.999,0,0.99,0.904,0.0868,0.3,110.995,175093,3
0.858,0.7859999999999999,1,-4.359,0,0.0727,5.92e-06,0.0539,0.511,95.002,218915,4
0.3329999999999999,0.8290000000000001,5,-7.269,0,0.00332,0.1159999999999999,0.0952,0.344,104.42,196947,4
0.3829999999999999,0.21,6,-17.512,1,0.924,0.95,0.0937,0.0547,119.997,182901,4
0.491,0.65,5,-8.128,1,0.737,0.00622,0.0927,0.298,176.00099999999998,358840,4
0.524,0.511,7,-8.666,0,0.131,0.0,0.0819999999999999,0.524,81.328,221224,5
0.477,0.381,5,-10.237,0,0.727,0.0,0.0615,0.3289999999999999,121.568,286920,4
0.603,0.0258,5,-27.02,1,0.996,0.961,0.0791,0.621,61.816,98000,3
0.8009999999999999,0.795,1,-5.115,0,0.0417,0.000113,0.0717,0.754,79.028,163253,4
0.59,0.946,6,-3.373,0,0.0004769999999999,0.00101,0.0811,0.174,154.916,171194,4
0.589,0.809,3,-5.292000000000001,1,0.231,0.0,0.0719,0.496,88.965,194413,4
0.574,0.6940000000000001,6,-4.697,1,0.00481,0.0,0.102,0.401,109.85,168667,4
0.825,0.4579999999999999,0,-7.47,1,0.114,0.0,0.102,0.161,145.115,197760,4
0.505,0.428,5,-5.604,1,0.489,0.0,0.0977,0.618,175.813,157493,4
0.529,0.741,3,-5.6610000000000005,1,0.1159999999999999,1.23e-06,0.0736,0.455,100.004,205240,4
0.215,0.0765,11,-22.954,0,0.987,0.726,0.104,0.148,101.812,159010,4
0.5579999999999999,0.499,9,-8.182,1,0.593,1.0800000000000002e-05,0.0755,0.217,80.178,318200,4
0.477,0.994,5,-4.953,0,0.0001149999999999,0.0129,0.0534,0.0397,125.058,253318,4
0.517,0.6990000000000001,8,-6.182,1,0.281,0.0,0.0824,0.5,99.062,153467,4
0.7020000000000001,0.482,4,-9.247,0,0.91,1.17e-06,0.095,0.7170000000000001,129.968,340627,3
0.407,0.0178,4,-25.28,1,0.995,0.947,0.0985,0.442,62.191,97625,3
0.955,0.348,6,-16.393,0,0.0458,0.000322,0.0985,0.695,111.877,216240,4
0.583,0.905,2,-6.132000000000001,1,0.0984,0.0001899999999999,0.0593,0.6459999999999999,173.982,226827,4
0.56,0.887,9,-3.524,1,0.0482,0.0,0.0958,0.397,125.0,160800,4
0.659,0.387,6,-13.172,0,0.467,0.6920000000000001,0.0839,0.0779,114.989,279573,4
0.83,0.936,5,-2.82,0,0.0174,0.0301,0.0904,0.568,101.044,312782,4
0.208,0.16,7,-17.301,1,0.871,0.85,0.103,0.0391,86.039,199875,3
0.364,0.0152,3,-21.193,0,0.987,0.964,0.0877,0.0389,170.359,163508,3
0.825,0.496,0,-7.298999999999999,1,0.0732,0.8490000000000001,0.0935,0.586,130.014,132923,4
0.282,0.00549,2,-34.431999999999995,1,0.937,0.000465,0.0838,0.119,63.006,63560,4
0.769,0.752,11,-6.0,1,0.031,2.79e-06,0.0564,0.527,90.225,243107,4
0.7190000000000001,0.846,2,-8.185,1,0.00164,0.882,0.0889,0.5660000000000001,95.008,186067,4
0.261,0.129,2,-21.736,1,0.955,0.309,0.0729,0.139,125.671,216120,5
0.417,0.0163,0,-17.38,1,0.938,0.0249,0.0924,0.319,76.732,182973,4
0.7140000000000001,0.738,9,-5.307,0,0.408,0.0001409999999999,0.081,0.7809999999999999,127.936,271013,4
0.605,0.562,8,-5.057,1,0.593,1.51e-06,0.104,0.266,88.006,258000,4
0.8109999999999999,0.41,9,-8.214,1,0.0365,6.63e-06,0.0799,0.626,103.965,254493,4
0.83,0.396,1,-10.215,1,0.6709999999999999,0.0,0.0775,0.897,108.92,159080,4
0.305,0.0167,0,-33.381,1,0.994,0.948,0.104,0.376,166.454,188500,4
0.49,0.316,9,-9.272,1,0.8809999999999999,0.00484,0.103,0.316,105.061,270466,4
0.5579999999999999,0.0259,8,-30.016,1,0.996,0.871,0.0969,0.37,157.811,125520,4
0.7929999999999999,0.812,1,-8.091000000000001,1,0.00109,0.8009999999999999,0.0941,0.406,134.005,261469,4
0.853,0.5710000000000001,1,-5.845,1,0.133,0.0,0.0564,0.958,117.991,180160,4
0.469,0.0862,3,-18.576,0,0.979,0.913,0.0929,0.0372,139.928,332232,4
0.705,0.77,1,-6.696000000000001,1,0.0104,0.0,0.0606,0.48,125.068,166700,4
0.483,0.256,8,-13.890999999999998,1,0.797,0.00129,0.0675,0.5820000000000001,139.904,278693,3
0.887,0.5920000000000001,0,-6.214,0,0.304,0.0,0.0856,0.473,100.075,143964,4
0.674,0.531,10,-16.616,0,0.805,0.7979999999999999,0.0543,0.667,169.946,160941,4
0.526,0.845,1,-6.424,0,1.16e-05,0.6579999999999999,0.0951,0.425,125.986,247262,4
0.268,0.204,8,-22.032,0,0.967,0.843,0.0893,0.417,92.786,291440,4
0.78,0.6859999999999999,1,-8.71,1,0.1369999999999999,7.26e-06,0.0682,0.764,124.888,255120,4
0.575,0.764,4,-7.447999999999999,1,0.5660000000000001,1.07e-05,0.0692,0.536,123.821,203240,4
0.737,0.828,11,-4.711,1,0.0149,0.000583,0.0862,0.517,124.052,208474,4
0.482,0.103,2,-28.133000000000003,0,0.987,0.909,0.0979,0.308,107.59,132000,3
0.527,0.649,1,-5.511,1,0.507,0.0,0.0984,0.298,132.259,238287,4
0.2019999999999999,0.181,4,-21.113000000000003,1,0.8109999999999999,0.938,0.102,0.0376,87.99600000000001,152871,3
0.66,0.581,3,-6.056,1,0.256,0.0,0.0892,0.3289999999999999,145.912,216938,4
0.505,0.332,9,-10.247,0,0.5870000000000001,0.00154,0.0996,0.306,136.06799999999998,231499,4
0.531,0.626,0,-13.371,1,0.0606,0.0,0.0767,0.746,88.236,227693,4
0.7,0.7809999999999999,6,-8.255,0,0.0874,0.00342,0.059,0.385,108.695,289067,4
0.266,0.0363,8,-25.939,1,0.989,0.915,0.0957,0.265,171.15400000000002,136625,4
0.461,0.0361,5,-25.915,1,0.991,0.904,0.0746,0.97,115.849,73500,4
0.296,0.16,2,-23.075,1,0.964,0.914,0.103,0.0391,62.824,169367,3
0.723,0.8240000000000001,2,-4.372,1,0.476,2.43e-05,0.0585,0.633,95.049,241895,4
0.5479999999999999,0.478,5,-8.48,0,0.588,0.0,0.0997,0.401,142.376,269123,3
0.366,0.0686,3,-26.871,1,0.963,0.925,0.0799,0.0391,123.97,292133,4
0.494,0.637,5,-6.381,1,0.669,0.0,0.0882,0.1,147.924,274693,4
0.77,0.475,7,-9.512,1,0.0557,4.81e-06,0.0607,0.474,82.51100000000001,261573,4
0.737,0.731,10,-3.193,0,0.241,0.0,0.087,0.7609999999999999,94.999,230693,4
0.628,0.7,7,-9.803,1,0.0105,0.0,0.0619,0.625,81.935,259519,4
0.759,0.6559999999999999,8,-7.592,1,0.0371,0.0,0.104,0.174,141.955,260282,4
0.583,0.909,2,-6.357,1,0.00114,0.000455,0.0959,0.473,137.987,270000,4
0.7440000000000001,0.8909999999999999,11,-6.067,0,0.235,6.22e-06,0.0551,0.594,140.04,263280,4
0.812,0.225,5,-12.284,0,0.687,0.615,0.078,0.672,83.985,114458,4
0.627,0.72,8,-6.279,1,0.402,6.15e-06,0.0575,0.949,86.814,266893,4
0.77,0.8340000000000001,0,-3.375,0,0.61,1.28e-06,0.0844,0.628,100.997,254999,4
0.595,0.723,7,-8.256,1,0.047,0.0286,0.0995,0.272,108.043,223640,1
0.63,0.44,2,-7.186,1,0.8220000000000001,3.87e-06,0.0926,0.3429999999999999,98.082,283707,4
0.723,0.52,1,-5.056,1,0.321,0.0,0.0842,0.479,90.008,166672,4
0.7929999999999999,0.33,5,-10.986,1,0.8079999999999999,0.000981,0.0787,0.498,86.007,213024,4
0.703,0.4429999999999999,5,-10.345,1,0.0599,0.746,0.0919,0.54,87.96799999999999,156038,4
0.621,0.8740000000000001,10,-6.015,0,0.0112,0.492,0.0902,0.741,104.0,251467,4
0.322,0.0399,7,-28.184,1,0.992,0.904,0.0885,0.1369999999999999,87.20700000000001,180125,4
0.1939999999999999,0.0795,2,-21.832,1,0.925,0.898,0.104,0.0378,76.547,135325,3
0.297,0.0805,0,-23.362,0,0.927,0.884,0.0966,0.259,100.618,157120,4
0.535,0.314,7,-12.823,0,0.895,0.00015,0.0874,0.0663,145.095,187601,4
0.7809999999999999,0.767,0,-4.428,1,0.0224,0.0,0.104,0.851,102.072,164766,4
0.7390000000000001,0.5660000000000001,11,-13.534,1,0.384,3.1e-06,0.0735,0.7390000000000001,114.045,325173,4
0.792,0.813,0,-3.687,1,0.3879999999999999,2.29e-05,0.0541,0.868,130.058,226615,4
0.488,0.4429999999999999,3,-11.227,1,0.159,0.745,0.1,0.564,152.234,300684,4
0.624,0.628,4,-6.582000000000001,0,0.0112,0.0191,0.0814,0.772,114.556,147071,4
0.643,0.322,1,-8.922,1,0.2269999999999999,0.845,0.092,0.182,86.986,135957,4
0.273,0.0132,11,-27.314,1,0.995,0.8640000000000001,0.104,0.104,68.822,141360,3
0.655,0.606,7,-10.385,1,0.0603,0.0789,0.0757,0.765,110.061,291686,4
0.449,0.994,8,-4.836,1,0.000106,2.13e-06,0.102,0.447,149.91,183640,4
0.422,0.00502,7,-34.138000000000005,1,0.996,0.928,0.0672,0.3229999999999999,69.633,90600,4
0.574,0.351,0,-10.911,1,0.153,6.19e-06,0.103,0.319,80.578,282587,4
0.218,0.0113,6,-30.482,0,0.974,0.0824,0.0904,0.0374,127.126,78333,5
0.747,0.8340000000000001,3,-2.867,0,0.374,0.0,0.0586,0.687,128.005,215760,4
0.489,0.591,8,-10.843,0,0.948,0.927,0.077,0.6890000000000001,174.76,298987,1
0.551,0.402,11,-7.431,1,0.6759999999999999,0.0,0.0928,0.382,103.313,193200,4
0.746,0.7929999999999999,6,-4.106,0,0.0139999999999999,0.0,0.076,0.7490000000000001,129.985,146233,4
0.561,0.596,3,-5.767,1,0.626,0.0,0.103,0.455,79.971,220233,4
0.268,0.0195,7,-32.624,1,0.995,0.918,0.076,0.0382,67.845,183995,3
0.672,0.466,9,-8.902000000000001,0,0.606,0.862,0.098,0.066,169.99900000000002,118588,4
0.725,0.321,1,-10.744000000000002,0,0.578,0.0,0.0884,0.319,70.142,178640,4
0.3979999999999999,0.57,4,-7.068,1,0.0559999999999999,0.00125,0.0606,0.2339999999999999,140.974,304213,4
0.247,0.496,0,-11.012,1,0.767,0.512,0.0881,0.327,82.00399999999999,346920,4
0.953,0.584,11,-7.57,1,0.5429999999999999,0.0,0.0786,0.861,104.007,216999,4
0.868,0.638,2,-7.746,1,0.146,0.0565,0.0931,0.4589999999999999,126.03,182857,4
0.5720000000000001,0.599,9,-4.712,1,0.305,4.7e-05,0.0925,0.278,97.558,206493,3
0.551,0.516,10,-9.587,0,0.289,0.00015,0.0853,0.547,99.045,279813,4
0.4429999999999999,0.5820000000000001,4,-11.357,0,0.336,0.122,0.102,0.382,81.831,283573,4
0.21,0.43,2,-4.768,0,0.0663,5.02e-06,0.0629,0.215,178.99599999999998,315560,3
0.752,0.6920000000000001,11,-6.436,0,0.359,0.0343,0.103,0.743,114.987,224888,4
0.503,0.568,4,-7.182,0,0.00131,0.00144,0.0856,0.0705,126.935,206147,4
0.7390000000000001,0.4579999999999999,4,-7.832000000000001,0,0.32,0.0,0.0806,0.561,143.88,177200,4
0.594,0.451,8,-11.536,1,0.67,0.0428,0.0853,0.332,160.05100000000002,247875,4
0.207,0.0537,0,-26.829,1,0.993,0.953,0.0991,0.0325,68.227,184714,4
0.753,0.758,10,-7.845,0,0.0901,0.0,0.0717,0.794,92.063,177398,4
0.804,0.905,2,-1.5119999999999998,0,0.415,5.49e-06,0.0741,0.715,98.055,176344,4
0.584,0.273,9,-12.806,1,0.853,0.000109,0.102,0.47,149.757,180240,4
0.843,0.547,11,-12.015999999999998,0,0.0014,0.838,0.0869,0.8320000000000001,117.009,337015,4
0.5720000000000001,0.032,1,-29.582,1,0.996,0.971,0.103,0.515,83.81,54000,4
0.883,0.6679999999999999,9,-2.957,1,0.11,0.000529,0.0734,0.6759999999999999,87.97200000000001,226533,4
0.446,0.142,9,-13.498,1,0.96,0.00114,0.1009999999999999,0.156,135.724,176093,4
0.523,0.7140000000000001,11,-6.021,1,0.6579999999999999,5.2e-06,0.0785,0.659,78.211,216120,4
0.815,0.8009999999999999,7,-4.271,0,0.2289999999999999,1.14e-05,0.0762,0.5329999999999999,96.473,207494,4
0.478,0.366,0,-12.045,1,0.4,0.0066,0.0984,0.291,121.683,192627,3
0.797,0.345,8,-12.854,1,0.762,0.0003129999999999,0.0941,0.758,98.983,296544,4
0.669,0.8320000000000001,0,-5.72,1,0.0106,0.0,0.0968,0.7,113.035,237547,4
0.53,0.00457,5,-29.524,1,0.994,0.968,0.0984,0.483,82.969,152000,4
0.8390000000000001,0.5670000000000001,9,-8.267000000000001,0,0.0985,4.28e-05,0.0989,0.913,119.989,119496,4
0.381,0.732,10,-7.593999999999999,0,0.00834,0.0101,0.0854,0.8140000000000001,142.504,233240,4
0.475,0.723,10,-2.738,0,0.0917,0.000678,0.0634,0.745,176.99599999999998,179311,3
0.27,0.8859999999999999,11,-6.899,1,7.5e-06,0.0243,0.0899,0.192,119.285,313520,4
0.536,0.7859999999999999,8,-7.879,1,0.000324,0.0028,0.0977,0.711,170.035,205412,4
0.5529999999999999,0.868,6,-4.186,0,7.35e-05,0.0359,0.0934,0.5,140.047,216571,4
0.168,0.429,9,-13.809,0,0.831,0.993,0.1009999999999999,0.1159999999999999,64.014,128285,4
0.536,0.043,11,-25.934,0,0.996,0.947,0.1,0.531,97.793,126298,4
0.451,0.441,3,-11.323,0,0.95,0.043,0.104,0.8109999999999999,80.229,265744,4
0.815,0.784,9,-4.423,1,0.299,0.0,0.0958,0.8320000000000001,162.958,196320,4
0.721,0.316,7,-11.469,0,0.8859999999999999,0.0,0.0958,0.669,118.535,190444,4
0.369,0.897,7,-8.644,1,3.06e-05,0.732,0.0805,0.255,169.985,367547,4
0.225,0.0364,9,-28.288,0,0.965,0.941,0.0976,0.0737,109.786,241212,1
0.551,0.598,7,-7.944,1,0.2769999999999999,0.0,0.0593,0.687,117.194,189890,5
0.813,0.46,1,-9.78,1,0.56,0.0105,0.0724,0.7290000000000001,117.387,253887,4
0.857,0.4539999999999999,10,-14.892,0,0.657,0.956,0.0942,0.094,124.04,350323,4
0.8220000000000001,0.445,1,-10.702,0,0.0253,0.8340000000000001,0.0986,0.746,103.71,251654,4
0.7040000000000001,0.758,0,-3.537,1,0.233,0.00144,0.0924,0.534,120.003,214907,4
0.19,0.0102,0,-33.528,0,0.986,0.971,0.0798,0.0568,73.68,124865,3
0.282,0.146,3,-16.637999999999998,1,0.967,3.86e-05,0.0941,0.24,147.789,192467,4
0.687,0.499,0,-10.073,0,0.8590000000000001,0.471,0.0969999999999999,0.583,162.028,342596,4
0.6970000000000001,0.772,8,-5.27,1,0.193,2.68e-06,0.0846,0.71,119.966,236791,4
0.675,0.852,8,-7.002999999999999,1,0.00542,8.08e-05,0.0839,0.695,103.982,284135,4
0.8059999999999999,0.546,9,-6.6370000000000005,1,0.3,0.0,0.102,0.8740000000000001,147.986,212867,4
0.6990000000000001,0.7090000000000001,6,-6.316,0,0.0976,0.000124,0.0852,0.426,149.975,177718,4
0.508,0.4039999999999999,10,-11.092,1,0.664,0.0,0.104,0.129,81.71300000000001,216865,4
0.527,0.838,3,-6.013,1,0.0206,0.000662,0.07,0.721,117.454,255573,4
0.524,0.7979999999999999,9,-9.961,1,0.000896,0.00525,0.0946,0.688,120.67,248293,4
0.769,0.4629999999999999,10,-7.516,0,0.0439,4.19e-06,0.0762,0.787,149.982,184640,4
0.772,0.649,2,-6.4110000000000005,1,0.0724,0.0,0.0761,0.8240000000000001,90.072,208000,4
0.6990000000000001,0.389,11,-10.728,0,0.721,2.56e-05,0.0847,0.298,124.024,271334,5
0.684,0.417,2,-14.849,1,0.0994,3.69e-05,0.0789,0.743,82.837,174227,4
0.516,0.00375,8,-33.916,1,0.996,0.956,0.0991,0.4589999999999999,65.84,92250,4
0.935,0.4539999999999999,1,-7.508999999999999,1,0.0194,0.0,0.0824,0.357,133.07299999999998,187541,4
0.625,0.903,0,-4.912,1,0.1369999999999999,0.0,0.0927,0.664,129.925,178385,4
0.596,0.552,0,-10.278,0,0.0765,0.3339999999999999,0.104,0.1119999999999999,97.949,229320,4
0.562,0.282,10,-11.956,1,0.888,0.00297,0.0812,0.172,127.964,213667,4
0.495,0.0409999999999999,0,-32.364000000000004,1,0.996,0.945,0.103,0.148,62.007,170875,4
0.466,0.0532,6,-21.766,1,0.965,0.763,0.1009999999999999,0.0827,81.711,295458,4
0.278,0.0484,2,-24.693,1,0.905,0.947,0.0972,0.0431,115.053,182073,4
0.703,0.387,0,-9.793,1,0.598,6.850000000000001e-05,0.103,0.298,120.044,214267,4
0.337,0.0792,3,-31.99,0,0.991,0.934,0.103,0.317,82.251,150500,4
0.609,0.489,9,-6.001,0,0.85,0.0,0.104,0.5670000000000001,115.902,200436,4
0.3779999999999999,0.00731,4,-34.115,0,0.992,0.928,0.0725,0.0508,130.922,273787,5
0.882,0.1689999999999999,2,-15.157,1,0.962,0.809,0.102,0.526,109.34,203255,4
0.693,0.738,2,-7.605,0,0.0778,0.000946,0.103,0.482,115.025,283547,4
0.632,0.0669,2,-22.912,1,0.987,0.962,0.104,0.848,63.585,95000,4
0.466,0.759,8,-4.978,0,0.0521,0.0,0.0587,0.3279999999999999,160.033,264373,4
0.527,0.715,5,-8.309,0,0.552,0.00622,0.085,0.904,93.979,308693,4
0.674,0.335,7,-13.903,1,0.885,0.914,0.1009999999999999,0.662,168.741,138194,3
0.652,0.757,1,-6.819,1,0.286,0.0,0.0886,0.962,159.911,233305,4
0.7909999999999999,0.278,7,-11.535,0,0.25,0.862,0.1009999999999999,0.286,88.069,87294,4
0.657,0.56,6,-9.049,0,0.498,0.0,0.0794,0.8540000000000001,161.993,182947,4
0.241,0.0272,4,-24.563,1,0.983,0.931,0.103,0.0377,100.237,186590,3
0.24,0.0355,2,-30.918000000000003,1,0.985,0.93,0.0819,0.178,73.654,355173,4
0.6579999999999999,0.228,10,-21.97,1,0.942,0.912,0.0942,0.302,98.285,213719,1
0.565,0.764,1,-9.43,1,0.0139,0.00488,0.079,0.6859999999999999,100.891,277480,4
0.22,0.0485,0,-25.743,1,0.977,0.865,0.104,0.0395,97.025,171227,4
0.862,0.506,0,-9.072,1,0.281,0.893,0.0903,0.975,100.529,159600,3
0.608,0.392,6,-9.02,0,0.186,0.0,0.0878,0.433,173.919,197453,4
0.6629999999999999,0.69,4,-6.037999999999999,1,0.184,0.0,0.103,0.81,149.912,207300,4
0.8690000000000001,0.6859999999999999,6,-5.324,1,0.372,3.570000000000001e-05,0.0668,0.907,97.951,152387,4
0.638,0.867,2,-6.468999999999999,1,0.144,0.000733,0.0846,0.805,115.692,243373,4
0.511,0.0439,9,-20.239,0,0.992,0.922,0.0874,0.423,100.836,80000,4
0.3879999999999999,0.4579999999999999,2,-10.313,1,0.299,4.74e-05,0.1009999999999999,0.361,85.68799999999999,349786,4
0.316,0.948,6,-2.06,1,0.00489,0.0,0.0787,0.539,167.768,182893,4
0.728,0.974,8,-8.134,1,0.0936,1.5399999999999998e-05,0.0855,0.923,113.325,213453,4
0.58,0.193,9,-12.144,1,0.866,0.00375,0.0788,0.3389999999999999,141.938,212147,4
0.37,0.0147,11,-28.244,1,0.99,0.962,0.0936,0.0696,80.179,179562,4
0.8590000000000001,0.77,8,-5.358,0,0.0056,0.0,0.0731,0.348,155.025,207394,4
0.327,0.192,7,-17.587,1,0.977,1.28e-05,0.0792,0.267,73.163,135933,4
0.866,0.701,10,-7.737,0,0.0227,0.0,0.0947,0.591,120.031,216000,4
0.868,0.622,4,-9.723,0,0.1009999999999999,0.8590000000000001,0.0572,0.614,97.019,198375,4
0.52,0.601,9,-7.803999999999999,1,0.0273,0.0,0.0933,0.608,169.97400000000002,234473,4
0.568,0.746,8,-6.582000000000001,1,0.0549,3.66e-06,0.0966,0.626,96.626,258147,4
0.662,0.485,4,-9.161,0,0.00483,0.000295,0.086,0.171,107.767,334387,4
0.789,0.38,1,-10.662,1,0.358,0.0207,0.0928,0.7020000000000001,92.028,158855,4
0.367,0.0088799999999999,4,-29.144,0,0.99,0.914,0.0948,0.052,109.885,151944,4
0.434,0.000953,7,-29.144,1,0.989,0.7190000000000001,0.062,0.104,64.01,270560,4
0.508,0.482,1,-11.571,1,0.12,0.283,0.0595,0.381,157.951,288192,4
0.674,0.715,5,-10.143,0,0.747,2.98e-05,0.104,0.298,137.909,203820,4
0.476,0.528,2,-6.698,1,0.735,0.0,0.0791,0.49,119.758,183667,4
0.5760000000000001,0.186,8,-21.297,0,0.995,0.826,0.0972,0.36,115.036,102310,4
0.8140000000000001,0.6609999999999999,11,-7.102,0,0.0124,0.831,0.0664,0.743,96.929,228987,4
0.268,0.596,9,-10.206,1,0.0322,0.0,0.08,0.2789999999999999,167.25400000000002,226533,4
0.7559999999999999,0.609,3,-7.927,1,0.217,0.00474,0.096,0.537,117.023,155720,4
0.579,0.622,0,-11.285,1,0.365,0.652,0.0955,0.435,163.107,354290,4
0.181,0.0911,6,-22.192,1,0.992,6.96e-06,0.0998,0.0964,93.769,183093,3
0.862,0.674,4,-4.856,0,0.416,0.0,0.1009999999999999,0.472,104.991,221803,3
0.629,0.715,7,-7.104,1,0.406,0.0,0.0987,0.759,95.017,59920,4
0.465,0.4679999999999999,7,-7.798999999999999,1,0.262,0.0,0.0639,0.373,83.366,142773,4
0.313,0.111,8,-32.044000000000004,1,0.994,0.916,0.1009999999999999,0.0823,115.681,188625,4
0.289,0.0852,3,-19.513,0,0.924,0.957,0.0982,0.0334,95.057,183063,4
0.309,0.987,10,-3.333,0,0.0035299999999999,0.00342,0.0898,0.0396,118.974,249902,4
0.477,0.807,4,-5.871,0,0.305,0.0,0.0592,0.8009999999999999,157.491,307429,3
0.637,0.0176,2,-26.373,1,0.988,0.954,0.102,0.309,64.998,121831,3
0.546,0.732,0,-7.715,1,0.674,0.184,0.0972,0.5710000000000001,157.893,215920,4
0.573,0.6829999999999999,5,-6.644,1,0.461,0.0,0.0935,0.8170000000000001,169.519,142787,4
0.216,0.0181,5,-30.87,1,0.974,0.947,0.0968,0.04,67.913,202306,1
0.5329999999999999,0.426,9,-9.114,0,0.6409999999999999,0.000425,0.089,0.28,89.961,242667,4
0.409,0.816,0,-4.59,1,0.0038399999999999,2.86e-06,0.0932,0.385,164.84099999999998,141608,4
0.482,0.0052299999999999,3,-35.425,1,0.996,0.949,0.0828,0.225,95.957,212400,4
0.423,0.0126,3,-28.23,1,0.993,0.937,0.0961,0.233,88.781,176000,1
0.64,0.648,5,-8.113,0,0.124,0.0,0.0802,0.5479999999999999,92.977,197867,4
0.7909999999999999,0.627,4,-10.84,0,0.0269,0.0843,0.0939,0.293,114.009,358886,4
0.64,0.18,6,-20.394,0,0.79,0.943,0.0647,0.251,129.998,317538,4
0.556,0.597,0,-6.662000000000001,1,0.569,0.0,0.0899,0.3229999999999999,155.83700000000002,214952,4
0.5429999999999999,0.611,5,-10.63,0,0.755,0.867,0.0866,0.218,121.963,227154,4
0.904,0.498,2,-7.86,1,0.00919,0.0,0.0791,0.145,132.99200000000002,202411,4
0.794,0.841,3,-6.46,0,0.0415,7.35e-05,0.0665,0.902,118.501,199027,4
0.6779999999999999,0.8690000000000001,0,-4.345,0,0.149,0.0,0.0593,0.882,123.964,200533,4
0.238,0.355,2,-16.485,0,0.967,0.853,0.103,0.0556,92.593,219628,4
0.585,0.266,10,-14.692,1,0.649,0.00554,0.0903,0.366,93.009,281093,4
0.445,0.768,4,-8.836,1,0.0127,2.58e-06,0.0925,0.32,112.796,318227,4
0.848,0.396,1,-12.969,1,0.0461,0.00139,0.076,0.778,114.224,329040,4
0.247,0.0403,11,-27.123,1,0.978,0.924,0.0986,0.225,72.945,159500,1
0.6759999999999999,0.6679999999999999,10,-9.026,0,0.372,0.944,0.065,0.82,174.03599999999997,148965,4
0.772,0.635,6,-8.104,1,0.0109,1.29e-05,0.0789,0.72,92.024,192654,4
0.885,0.581,11,-8.812999999999999,1,0.427,0.000204,0.0759,0.728,114.016,313684,4
0.484,0.982,11,-5.893,0,1.93e-06,0.918,0.0924,0.134,105.002,241000,4
0.57,0.606,6,-6.864,1,0.208,0.0,0.102,0.521,77.061,141692,4
0.18,0.0311,7,-30.638,1,0.991,0.802,0.1,0.138,160.009,126924,4
0.3879999999999999,0.046,10,-22.625,1,0.953,0.871,0.103,0.0962,80.07,364267,4
0.833,0.529,8,-8.811,0,0.787,0.192,0.0846,0.93,114.946,231520,4
0.866,0.5579999999999999,7,-6.2,1,0.303,0.0,0.0803,0.778,116.989,81609,4
0.8220000000000001,0.363,1,-9.65,0,0.452,0.0,0.0819,0.7559999999999999,127.987,184999,4
0.605,0.596,9,-6.65,1,0.139,0.000554,0.1009999999999999,0.119,126.066,184000,4
0.767,0.969,7,-3.912,0,0.113,0.255,0.0896,0.496,127.906,152533,4
0.619,0.603,9,-9.481,1,0.715,0.0,0.0721,0.958,127.432,178933,4
0.768,0.561,7,-9.388,1,0.2019999999999999,0.0,0.0986,0.449,97.016,318267,4
0.6709999999999999,0.52,4,-11.07,1,0.314,1.59e-06,0.0825,0.778,150.006,356310,4
0.233,0.00908,1,-28.236,1,0.987,0.895,0.0953,0.124,83.921,159451,4
0.49,0.0472,7,-27.211,1,0.995,0.95,0.1,0.5710000000000001,146.832,84250,3
0.726,0.4639999999999999,0,-8.821,1,0.662,0.11,0.1,0.746,83.76100000000001,176841,4
0.597,0.0989,7,-24.176,0,0.774,0.541,0.0969,0.298,70.012,180000,4
0.5920000000000001,0.256,4,-14.031,0,0.8420000000000001,2.38e-06,0.088,0.103,76.361,238533,4
0.524,0.515,11,-7.478,0,0.674,0.0,0.104,0.368,169.882,191647,4
0.396,0.0181,8,-31.202,1,0.995,0.931,0.0989,0.3929999999999999,129.868,162625,4
0.7290000000000001,0.628,7,-5.127000000000001,1,0.0896,0.0303,0.0956,0.826,110.011,234493,4
0.621,0.901,2,-5.396,1,0.17,0.0,0.0875,0.7440000000000001,113.967,300773,4
